date,actual,predicted,residual,abs_error,squared_error,model_family,spec,dataset,vix_lag1,sentiment_extreme_lag1,vix_regime,sentiment_regime,rolling_mae_20,rolling_rmse_20,rolling_mean_residual_20
2024-11-19,0.0070542291879833,-0.0004021372919831071,0.007456366479966408,0.007456366479966408,5.559740108356664e-05,ols,sentiment_mean_only,test,15.58,0.2592592592592592,normal_vix,normal_extreme_sentiment,0.009240114568004037,0.012134952797044855,-5.706264170525031e-05
2024-11-20,-0.0008459260382971,0.000448469648930062,-0.001294395687227162,0.001294395687227162,1.6754601951122768e-06,ols,sentiment_mean_only,test,16.35,0.48,normal_vix,high_extreme_sentiment,0.008485128069870862,0.01157162411267503,0.0006979238564279245
2024-11-21,0.0035587316813275,0.0013005835020524468,0.002258148179275053,0.002258148179275053,5.099233199563236e-06,ols,sentiment_mean_only,test,17.16,0.2666666666666666,normal_vix,normal_extreme_sentiment,0.008322380174712879,0.011516845459205026,0.0005351759612699415
2024-11-22,0.001707790647322,-0.000953368367780922,0.002661159015102922,0.002661159015102922,7.081767303663555e-06,ols,sentiment_mean_only,test,16.87,0.4482758620689655,normal_vix,high_extreme_sentiment,0.00819754535134944,0.011474390791564622,0.00041034113790650175
2024-11-25,0.0013785179444288,0.0014543018892339307,-7.578394480513067e-05,7.578394480513067e-05,5.743206290227092e-09,ols,sentiment_mean_only,test,15.24,0.3928571428571428,normal_vix,normal_extreme_sentiment,0.008125664210676977,0.011469411981311902,0.000482222278578964
2024-11-26,0.0056561863147292,0.000655196085469725,0.0050009902292594745,0.0050009902292594745,2.5009903273148733e-05,ols,sentiment_mean_only,test,14.6,0.3846153846153846,normal_vix,normal_extreme_sentiment,0.007909225722073868,0.011333388075796461,0.0002657837899758556
2024-11-27,-0.0085635910424422,0.002563996188416872,-0.011127587230859073,0.011127587230859073,0.00012382319758037788,ols,sentiment_mean_only,test,14.1,0.4411764705882353,normal_vix,high_extreme_sentiment,0.008072044724902059,0.01146904747730126,0.00010296478714766546
2024-11-29,0.0089204926734462,0.0010432370672900507,0.00787725560615615,0.00787725560615615,6.205115588471848e-05,ols,sentiment_mean_only,test,14.1,0.32,normal_vix,normal_extreme_sentiment,0.007218848042577488,0.010175385091681165,0.0017438870300878497
2024-12-02,0.0111287829947587,0.001978016987085926,0.009150766007672773,0.009150766007672773,8.37365185271795e-05,ols,sentiment_mean_only,test,13.51,0.2564102564102564,normal_vix,normal_extreme_sentiment,0.007408442646530733,0.01030967561086335,0.001933481634041094
2024-12-03,0.0030533035645221,0.0013669459323247262,0.0016863576321973738,0.0016863576321973738,2.8438020636703327e-06,ols,sentiment_mean_only,test,13.34,0.32,normal_vix,normal_extreme_sentiment,0.0072827929408628604,0.010273746811668536,0.002227767102928703
2024-12-04,0.0123142342885708,0.0017532292222825067,0.010561005066288293,0.010561005066288293,0.00011153482801016699,ols,sentiment_mean_only,test,13.3,0.5151515151515151,normal_vix,high_extreme_sentiment,0.007181498560357361,0.010158992154166638,0.0021264727224232036
2024-12-05,-0.0031287284381281,0.001436684696687513,-0.004565413134815613,0.004565413134815613,2.084299709154692e-05,ols,sentiment_mean_only,test,13.45,0.3409090909090909,normal_vix,normal_extreme_sentiment,0.0060558021930050485,0.008220872058143619,0.0005442350415893295
2024-12-06,0.0091541114745774,0.0003550599493420118,0.008799051525235387,0.008799051525235387,7.742330774374719e-05,ols,sentiment_mean_only,test,13.54,0.2195121951219512,normal_vix,normal_extreme_sentiment,0.005778130056853166,0.007820114975255693,0.0002665629054374471
2024-12-09,-0.0084262807865063,0.0013083860300551204,-0.00973466681656142,0.00973466681656142,9.476373802946206e-05,ols,sentiment_mean_only,test,12.77,0.3636363636363636,normal_vix,normal_extreme_sentiment,0.0062332118605313205,0.008116178209700203,-0.00025182197254053996
2024-12-10,-0.0033937113559532,-0.00031473728691753784,-0.003078974069035662,0.003078974069035662,9.480081317794023e-06,ols,sentiment_mean_only,test,14.19,0.3225806451612903,normal_vix,normal_extreme_sentiment,0.0063389965260740285,0.008142478572679693,-0.00035760663808324716
2024-12-11,0.0183534462534772,0.0008895138771776845,0.017463932376299514,0.017463932376299514,0.00030498893404396236,ols,sentiment_mean_only,test,14.18,0.3170731707317073,normal_vix,normal_extreme_sentiment,0.007054194935605762,0.009002784865029924,0.0006735881900149702
2024-12-12,-0.0068563435314249,-0.0008596521745202173,-0.005996691356904682,0.005996691356904682,3.596030722997532e-05,ols,sentiment_mean_only,test,13.58,0.4814814814814814,normal_vix,high_extreme_sentiment,0.007197191436558943,0.009075030969808417,0.0005305916890617896
2024-12-13,0.0076036081785179,0.0016536391295167326,0.005949969049001167,0.005949969049001167,3.5402131684071854e-05,ols,sentiment_mean_only,test,13.92,0.2142857142857142,normal_vix,normal_extreme_sentiment,0.007131207021921224,0.00902684317986407,0.0011915730085996254
2024-12-16,0.0144228770922111,0.0014553609823102277,0.012967516109900873,0.012967516109900873,0.0001681564740605387,ols,sentiment_mean_only,test,13.81,0.217391304347826,normal_vix,normal_extreme_sentiment,0.006603441432765906,0.007888317304259727,0.0030160902087450307
2024-12-17,-0.0043349263382686,-0.00041564567332415606,-0.003919280664944444,0.003919280664944444,1.536076093060736e-05,ols,sentiment_mean_only,test,14.69,0.44,normal_vix,high_extreme_sentiment,0.006581265509075429,0.007876667259885882,0.002601986218560109
2024-12-18,-0.0366508241656059,0.0006086616620912862,-0.03725948582769719,0.03725948582769719,0.001388269284144368,ols,sentiment_mean_only,test,15.87,0.21875,normal_vix,normal_extreme_sentiment,0.008071421476461968,0.011343521555319504,0.0003661936031769293
2024-12-19,-0.0046697128154602,-8.001342036733782e-05,-0.004589699395092862,0.004589699395092862,2.1065340537315783e-05,ols,sentiment_mean_only,test,27.62,0.3333333333333333,high_vix,normal_extreme_sentiment,0.008236186661855252,0.011386174743657697,0.00020142841778364435
2024-12-20,0.0084265619771889,0.0011190953990452327,0.007307466578143667,0.007307466578143667,5.3399067790686714e-05,ols,sentiment_mean_only,test,24.09,0.2962962962962963,normal_vix,normal_extreme_sentiment,0.008488652581798683,0.011491734726431193,0.00045389433772707497
2024-12-23,0.0100027908828418,0.0011244161326656786,0.008878374750176122,0.008878374750176122,7.882553820456492e-05,ols,sentiment_mean_only,test,18.36,0.2692307692307692,normal_vix,normal_extreme_sentiment,0.008799513368552343,0.011646765884472379,0.0007647551244807351
2024-12-24,0.0136018212473613,0.0010562352587227875,0.012545585988638513,0.012545585988638513,0.00015739172779832296,ols,sentiment_mean_only,test,16.78,0.3333333333333333,normal_vix,normal_extreme_sentiment,0.009423003470744014,0.011979835340993268,0.001395823621152917
2024-12-26,-0.0013469161498695,-0.0016648440043545705,0.00031792785448507056,0.00031792785448507056,1.010781206574802e-07,ols,sentiment_mean_only,test,14.27,0.3809523809523809,normal_vix,normal_extreme_sentiment,0.009188850352005293,0.011927741342755833,0.001161670502414197
2024-12-27,-0.013658026032838,-0.0020933274417811085,-0.011564698591056891,0.011564698591056891,0.00013374225350199325,ols,sentiment_mean_only,test,14.73,0.2558139534883721,normal_vix,normal_extreme_sentiment,0.009210705920015183,0.011948513143306472,0.0011398149344043062
2024-12-30,-0.0129333408229251,-0.0011392019851947427,-0.011794138837730356,0.011794138837730356,0.00013910171092365958,ols,sentiment_mean_only,test,15.95,0.2142857142857142,normal_vix,normal_extreme_sentiment,0.009406550081593894,0.012108653686009628,0.00015624521220998082
2024-12-31,-0.0087621107783531,0.0004566100771563041,-0.009218720855509404,0.009218720855509404,8.498481421180404e-05,ols,sentiment_mean_only,test,17.4,0.3333333333333333,normal_vix,normal_extreme_sentiment,0.009409947823985725,0.012111230691880399,-0.0007622291309491281
2024-01-02,-0.0169012917481504,0.0022202479548611882,-0.01912153970301159,0.01912153970301159,0.00036563328061384854,ols,sentiment_std_only,test,12.45,0.1666666666666666,normal_vix,normal_extreme_sentiment,,,
2024-01-03,-0.0106616790298333,7.792250084142011e-05,-0.010739601530674719,0.010739601530674719,0.00011533904103767077,ols,sentiment_std_only,test,13.2,0.4444444444444444,normal_vix,high_extreme_sentiment,,,
2024-01-04,-0.0052973566092027,0.0007507012007390683,-0.006048057809941768,0.006048057809941768,3.6579003272397615e-05,ols,sentiment_std_only,test,14.04,0.3571428571428571,normal_vix,normal_extreme_sentiment,,,
2024-01-05,0.001471137512673,0.0005670563695635217,0.0009040811431094782,0.0009040811431094782,8.173627133261408e-07,ols,sentiment_std_only,test,14.13,0.3571428571428571,normal_vix,normal_extreme_sentiment,,,
2024-01-08,0.0208704165289339,0.0010903445551414877,0.01978007197379241,0.01978007197379241,0.000391251247288408,ols,sentiment_std_only,test,13.35,0.2916666666666667,normal_vix,normal_extreme_sentiment,,,
2024-01-09,0.0017300524285968,2.753724620053002e-05,0.00170251518239627,0.00170251518239627,2.898557946289804e-06,ols,sentiment_std_only,test,13.08,0.5,normal_vix,high_extreme_sentiment,,,
2024-01-10,0.0068327474594893,0.00146227935026488,0.00537046810922442,0.00537046810922442,2.8841927712196516e-05,ols,sentiment_std_only,test,12.76,0.2258064516129032,normal_vix,normal_extreme_sentiment,,,
2024-01-11,0.0016570272030748,0.0001286849337083292,0.0015283422693664708,0.0015283422693664708,2.335830092332254e-06,ols,sentiment_std_only,test,12.69,0.4705882352941176,normal_vix,high_extreme_sentiment,,,
2024-01-12,0.0007143041502837,0.0008795804200610112,-0.00016527626977731118,0.00016527626977731118,2.7316245351502543e-08,ols,sentiment_std_only,test,12.44,0.2272727272727272,normal_vix,normal_extreme_sentiment,,,
2024-01-16,-0.0001312386288572,0.0011295802349822583,-0.0012608188638394582,0.0012608188638394582,1.5896642074134222e-06,ols,sentiment_std_only,test,12.7,0.3125,normal_vix,normal_extreme_sentiment,,,
2024-01-17,-0.0056264734541675,4.452682634173411e-05,-0.005671000280509235,0.005671000280509235,3.2160244181535814e-05,ols,sentiment_std_only,test,13.84,0.5833333333333334,normal_vix,high_extreme_sentiment,,,
2024-01-18,0.0145922049996853,0.0006892335424649445,0.013902971457220355,0.013902971457220355,0.0001932926153402839,ols,sentiment_std_only,test,14.79,0.3636363636363636,normal_vix,normal_extreme_sentiment,,,
2024-01-19,0.0193444416618312,-0.0002241765256978665,0.019568618187529068,0.019568618187529068,0.00038293081776929344,ols,sentiment_std_only,test,14.13,0.6,normal_vix,high_extreme_sentiment,,,
2024-01-22,0.0009456575750181,0.0018669232475930712,-0.0009212656725749712,0.0009212656725749712,8.48730439465014e-07,ols,sentiment_std_only,test,13.3,0.0,normal_vix,normal_extreme_sentiment,,,
2024-01-23,0.0042511044749934,0.0009092982194309149,0.0033418062555624854,0.0033418062555624854,1.116766904971656e-05,ols,sentiment_std_only,test,13.19,0.2727272727272727,normal_vix,normal_extreme_sentiment,,,
2024-01-24,0.0054487399304954,0.0009234759431199066,0.004525263987375493,0.004525263987375493,2.0478014155437543e-05,ols,sentiment_std_only,test,12.55,0.2903225806451613,normal_vix,normal_extreme_sentiment,,,
2024-01-25,0.0010103557011173,-0.0004737143748758388,0.0014840700759931387,0.0014840700759931387,2.2024639904582805e-06,ols,sentiment_std_only,test,13.14,0.7,normal_vix,high_extreme_sentiment,,,
2024-01-26,-0.0054943448510703,2.489522288882907e-05,-0.0055192400739591295,0.0055192400739591295,3.0462010993996377e-05,ols,sentiment_std_only,test,13.45,0.4285714285714285,normal_vix,high_extreme_sentiment,,,
2024-01-29,0.0100099855018983,0.000868603058195027,0.009141382443703272,0.009141382443703272,8.356487298204641e-05,ols,sentiment_std_only,test,13.26,0.2857142857142857,normal_vix,normal_extreme_sentiment,,,
2024-01-30,-0.0068177300734869,0.0007232352829964918,-0.007540965356483392,0.007540965356483392,5.686615850768269e-05,ols,sentiment_std_only,test,13.6,0.4666666666666667,normal_vix,high_extreme_sentiment,0.006911867832302222,0.009378930718741744,0.0012130912762250644
2024-01-31,-0.0196153040105769,0.0020773182852255145,-0.021692622295802415,0.021692622295802415,0.00047056986206834406,ols,sentiment_std_only,test,13.31,0.1666666666666666,normal_vix,normal_extreme_sentiment,0.007040421961941763,0.009654593233258577,0.0010845371465855228
2024-02-01,0.0120337277753201,6.126474053993948e-05,0.01197246303478016,0.01197246303478016,0.00014333987111917737,ols,sentiment_std_only,test,14.35,0.5833333333333334,normal_vix,high_extreme_sentiment,0.007102065037147036,0.009726829493918234,0.002220140374858267
2024-02-02,0.0170362122607454,0.0012707815775522121,0.015765430683193186,0.015765430683193186,0.00024854880462656917,ols,sentiment_std_only,test,13.88,0.4,normal_vix,normal_extreme_sentiment,0.007587933680809606,0.010257178075448735,0.0033108147995150146
2024-02-05,-0.0016843435082735,0.0010719074991788933,-0.0027562510074523932,0.0027562510074523932,7.5969196160823325e-06,ols,sentiment_std_only,test,13.85,0.2222222222222222,normal_vix,normal_extreme_sentiment,0.0076805421740267525,0.010273688720055909,0.0031277981919869214
2024-02-06,-0.0022911882798343,0.0003890866554635741,-0.0026802749352978737,0.0026802749352978737,7.1838737287860215e-06,ols,sentiment_std_only,test,13.67,0.4117647058823529,normal_vix,high_extreme_sentiment,0.006825552322102026,0.00929221777826063,0.002004780846532407
2024-02-07,0.0103228312493516,-0.0007330278704885331,0.011055859119840132,0.011055859119840132,0.00012223202087775222,ols,sentiment_std_only,test,13.06,0.5714285714285714,normal_vix,high_extreme_sentiment,0.007293219518974217,0.009607912592503954,0.0024724480434046
2024-02-08,0.001581373475192,0.0012589213825947602,0.00032245209259723975,0.00032245209259723975,1.0397535202033888e-07,ols,sentiment_std_only,test,12.83,0.3333333333333333,normal_vix,normal_extreme_sentiment,0.007040818718142858,0.009532842533430794,0.002220047242573241
2024-02-09,0.0100287496384272,0.0002646689055904921,0.009764080732836708,0.009764080732836708,9.533727255735302e-05,ols,sentiment_std_only,test,12.79,0.4444444444444444,normal_vix,high_extreme_sentiment,0.007452605641316371,0.009773697298895555,0.002631834165746753
2024-02-12,-0.0044497126601682,0.001714180140342672,-0.006163892800510872,0.006163892800510872,3.799357445618976e-05,ols,sentiment_std_only,test,12.93,0.2,normal_vix,normal_extreme_sentiment,0.00775253646785305,0.009870332912368265,0.002331903339210075
2024-02-13,-0.0159087760358076,0.0015928010628717606,-0.01750157709867936,0.01750157709867936,0.0003063052009410179,ols,sentiment_std_only,test,13.93,0.2857142857142857,normal_vix,normal_extreme_sentiment,0.008564574379595045,0.010614106115809301,0.0015198654274680796
2024-02-14,0.0117043044404282,0.0011276556896402264,0.010576648750787973,0.010576648750787973,0.00011186549879754479,ols,sentiment_std_only,test,15.85,0.1666666666666666,normal_vix,normal_extreme_sentiment,0.00880985680310898,0.01080020885763145,0.00233224787903294
2024-02-15,0.0021366775672958,0.0006912486655078523,0.001445428901787948,0.001445428901787948,2.0892647101239135e-06,ols,sentiment_std_only,test,14.38,0.5833333333333334,normal_vix,high_extreme_sentiment,0.00818697967533736,0.010348156542928448,0.0017093707512613199
2024-02-16,-0.0089914811456499,0.0009998423244397406,-0.00999132347008964,0.00999132347008964,9.98265446839641e-05,ols,sentiment_std_only,test,14.01,0.25,normal_vix,normal_extreme_sentiment,0.0077081149394653894,0.009639975631851275,0.0002313736683803843
2024-02-20,-0.0079405810871434,0.00014898053795759194,-0.008089561625100992,0.008089561625100992,6.544100728630661e-05,ols,sentiment_std_only,test,14.24,0.44,normal_vix,high_extreme_sentiment,0.008066529737091691,0.009806056497136272,-0.00012704112924591675
2024-02-21,-0.003836660488802,0.0013440326111408092,-0.005180693099942809,0.005180693099942809,2.6839580995795035e-05,ols,sentiment_std_only,test,15.42,0.2083333333333333,normal_vix,normal_extreme_sentiment,0.008158474079310706,0.009845930104481364,-0.0005531660970211816
2024-02-22,0.0296377712892022,8.08374038818474e-05,0.029556933885320352,0.029556933885320352,0.0008736123407011984,ols,sentiment_std_only,test,15.34,0.4782608695652174,normal_vix,high_extreme_sentiment,0.00941005757420795,0.011815204439603254,0.0006984173978760615
2024-02-23,-0.0037332004700284,0.0023635588622910606,-0.00609675933231946,0.00609675933231946,3.717047435622443e-05,ols,sentiment_std_only,test,14.54,0.0,normal_vix,normal_extreme_sentiment,0.009640692037024267,0.011888963641457936,0.0003193759274604315
2024-02-26,-0.0002385940798061,0.002295469753015592,-0.002534063832821692,0.002534063832821692,6.4214795088149635e-06,ols,sentiment_std_only,test,13.75,0.3076923076923077,normal_vix,normal_extreme_sentiment,0.009491433224967394,0.01183830350572453,0.00046863473951730346
2024-02-27,0.002101176296599,0.0018725489288866637,0.00022862736771233618,0.00022862736771233618,5.2270473267071784e-08,ols,sentiment_std_only,test,13.74,0.2857142857142857,normal_vix,normal_extreme_sentiment,0.009045795471167847,0.01166060889354457,2.2996985717756633e-05
2024-02-28,-0.0053870571181434,0.0003925425003127123,-0.0057795996184561126,0.0057795996184561126,3.340377174965804e-05,ols,sentiment_std_only,test,13.43,0.5,normal_vix,high_extreme_sentiment,0.008957727184266483,0.011610197260611443,0.00011106527261912063
2024-02-29,0.0094297686894349,0.0009105731918652127,0.008519195497569687,0.008519195497569687,7.257669192581163e-05,ols,sentiment_std_only,test,13.84,0.2608695652173913,normal_vix,normal_extreme_sentiment,0.008299055844354846,0.010719002841831084,0.0016216561622877258
2024-03-01,0.0142551872856352,0.0005192763747951603,0.01373591091084004,0.01373591091084004,0.00018867524855053445,ols,sentiment_std_only,test,13.4,0.4285714285714285,normal_vix,high_extreme_sentiment,0.00838722823815784,0.010824222410628428,0.0017098285560907197
2024-03-04,-0.0041845646872092,0.0009784068822990182,-0.005162971569508218,0.005162971569508218,2.6656275427550152e-05,ols,sentiment_std_only,test,13.11,0.2631578947368421,normal_vix,normal_extreme_sentiment,0.007857105282473593,0.01029898851027613,0.0006634084434556495
2024-03-05,-0.0181938441113226,0.0014653010616358635,-0.019659145172958463,0.019659145172958463,0.00038648198893145603,ols,sentiment_std_only,test,13.49,0.1818181818181818,normal_vix,normal_extreme_sentiment,0.008702249990748895,0.011180939933680372,-0.00018173626481965394
2024-03-06,0.0066657469273766,0.0006533318201438077,0.006012415107232792,0.006012415107232792,3.614913542168111e-05,ols,sentiment_std_only,test,14.46,0.3656716417910448,normal_vix,normal_extreme_sentiment,0.00886885699934564,0.011245518257742202,0.0002528982373068793
2024-03-07,0.0154438202933728,0.0009476874206360563,0.014496132872736744,0.014496132872736744,0.00021013786826403884,ols,sentiment_std_only,test,14.5,0.2956521739130435,normal_vix,normal_extreme_sentiment,0.009040870686990473,0.011439273283496969,0.0004249119249517099
2024-03-08,-0.0153950409741469,0.0009614903571387807,-0.01635653133128568,0.01635653133128568,0.0002675361171913301,ols,sentiment_std_only,test,14.44,0.2307692307692307,normal_vix,normal_extreme_sentiment,0.009842574648924893,0.012009520404516286,-0.0004090372462424361
2024-03-11,-0.0037119591274794,0.0010174143675916604,-0.00472937349507106,0.00472937349507106,2.2366973655880654e-05,ols,sentiment_std_only,test,14.74,0.2527472527472527,normal_vix,normal_extreme_sentiment,0.009590839287036612,0.011856646465228665,-0.0011337099576378246
2024-03-12,0.0147867784571443,0.0012989967156793493,0.013487781741464951,0.013487781741464951,0.0001819202563053953,ols,sentiment_std_only,test,15.22,0.2280701754385964,normal_vix,normal_extreme_sentiment,0.009957033734084315,0.012156331662713045,-0.00015112623053903338
2024-03-13,-0.0083025397047976,0.0011410189779756685,-0.009443558682773268,0.009443558682773268,8.918080059498238e-05,ols,sentiment_std_only,test,13.84,0.2376237623762376,normal_vix,normal_extreme_sentiment,0.00955413281328901,0.011701289650144461,0.00025177469025627127
2024-03-14,-0.0029742414740607,0.0009278775230577004,-0.0039021189971184004,0.0039021189971184004,1.5226532667672311e-05,ols,sentiment_std_only,test,13.75,0.288135593220339,normal_vix,normal_extreme_sentiment,0.009220406325605533,0.01149296442046543,-0.00047216369713904744
2024-03-15,-0.0115323946658525,0.0009023842325042282,-0.012434778898356728,0.012434778898356728,0.00015462372625101777,ols,sentiment_std_only,test,14.4,0.2792792792792792,normal_vix,normal_extreme_sentiment,0.009769873825433973,0.011820108047185057,-0.0011661740871462812
2024-03-18,0.0098767870656814,0.0012641262505823443,0.008612660815099055,0.008612660815099055,7.417792631594272e-05,ols,sentiment_std_only,test,14.41,0.2409638554216867,normal_vix,normal_extreme_sentiment,0.009700940692684443,0.011765735137624335,-0.0002359748728868464
2024-03-19,0.0026203851690644,0.0009184592476026318,0.001701925921461768,0.001701925921461768,2.896551842143488e-06,ols,sentiment_std_only,test,14.33,0.2589285714285714,normal_vix,normal_extreme_sentiment,0.009381558907502481,0.011632080663257102,0.0002535995044412916
2024-03-20,0.0114639757608945,0.0013911195381654114,0.010072856222729088,0.010072856222729088,0.00010146243248377211,ols,sentiment_std_only,test,13.82,0.2083333333333333,normal_vix,normal_extreme_sentiment,0.009626167063641795,0.011791371554273006,0.0010162769705748865
2024-03-21,0.0043911672324744,0.0008072410658410472,0.0035839261666333524,0.0035839261666333524,1.2844526767879236e-05,ols,sentiment_std_only,test,13.04,0.2835820895522388,normal_vix,normal_extreme_sentiment,0.008327516677707446,0.009797859584330276,-0.0002823734153594635
2024-03-22,0.001039753894293,0.001574032895118976,-0.0005342790008259761,0.0005342790008259761,2.854540507236034e-07,ols,sentiment_std_only,test,12.92,0.1764705882352941,normal_vix,normal_extreme_sentiment,0.00804939266113277,0.009703288175612307,-4.249398784789279e-06
2024-03-25,-0.0034071506886074,0.001009194458350524,-0.004416345146957924,0.004416345146957924,1.9504104457058805e-05,ols,sentiment_std_only,test,13.06,0.2295081967213114,normal_vix,normal_extreme_sentiment,0.008143506726839582,0.009736936513420934,-9.836346449160088e-05
2024-03-26,-0.0036462556478586,0.0009505317899753181,-0.004596787437833918,0.004596787437833918,2.1130454748627717e-05,ols,sentiment_std_only,test,13.19,0.2597402597402597,normal_vix,normal_extreme_sentiment,0.00836191473034566,0.009790906080652487,-0.0003396342047689136
2024-03-27,0.0038530124280939,0.0006859747185811685,0.0031670377095127317,0.0031670377095127317,1.003012785347565e-05,ols,sentiment_std_only,test,13.24,0.3387096774193548,normal_vix,normal_extreme_sentiment,0.008231286634898492,0.009731041038108344,0.00010769766162952864
2024-03-28,-0.0014315049265136,0.0008904615214110654,-0.002321966447924665,0.002321966447924665,5.391528185287887e-06,ols,sentiment_std_only,test,12.78,0.2738095238095238,normal_vix,normal_extreme_sentiment,0.007921425182416241,0.009556877183385926,-0.000434360435645189
2024-04-01,0.0021073600296012,0.0008777886249387519,0.0012295714046624481,0.0012295714046624481,1.5118458391635858e-06,ols,sentiment_std_only,test,13.01,0.3068181818181818,normal_vix,normal_extreme_sentiment,0.007296108207107362,0.009054045027652224,-0.0010596774109540685
2024-04-02,-0.0094148724003151,0.0006485294734802528,-0.010063401873795353,0.010063401873795353,0.00010127205727350782,ols,sentiment_std_only,test,13.65,0.359375,normal_vix,normal_extreme_sentiment,0.007541129722321719,0.00925778161629728,-0.0013046989261684253
2024-04-03,0.0021173145737556,0.0008590877755865744,0.0012582267981690255,0.0012582267981690255,1.5831346756306777e-06,ols,sentiment_std_only,test,14.61,0.2790697674418604,normal_vix,normal_extreme_sentiment,0.006621083803582247,0.008152397054993127,-0.0002588303276120509
2024-04-04,-0.0156173101316605,0.0011085436523095827,-0.016725853783970082,0.016725853783970082,0.0002797541848027463,ols,sentiment_std_only,test,14.33,0.2473118279569892,normal_vix,normal_extreme_sentiment,0.007156755737419111,0.00886802290317937,-0.0013957437721721945
2024-04-05,0.0127647887313006,0.0011518261621451592,0.011612962569155443,0.011612962569155443,0.00013486089963260538,ols,sentiment_std_only,test,16.35,0.2990654205607476,normal_vix,normal_extreme_sentiment,0.007012597222240046,0.008653206444997263,-0.0015399022873512597
2024-04-08,-0.0004568789186918,0.0008978347911221854,-0.0013547137098139854,0.0013547137098139854,1.8352492355579709e-06,ols,sentiment_std_only,test,16.03,0.303030303030303,normal_vix,normal_extreme_sentiment,0.0062625063411664616,0.007848116868520343,-0.000789811406277675
2024-04-09,0.0038439950735949,0.0009758140455881819,0.002868181028006718,0.002868181028006718,8.226462409417674e-06,ols,sentiment_std_only,test,15.19,0.2758620689655172,normal_vix,normal_extreme_sentiment,0.006169446717813244,0.007802942574415783,-0.0004099336801237861
2024-04-10,-0.0087470656826609,0.0012745541433672807,-0.01002161982602818,0.01002161982602818,0.0001004328639374411,ols,sentiment_std_only,test,14.98,0.1742424242424242,normal_vix,normal_extreme_sentiment,0.005996138622041405,0.0075373432455496355,-0.0015854037584984426
2024-04-11,0.0163177213443572,0.001033246485260266,0.015284474859096933,0.015284474859096933,0.00023361517171836623,ols,sentiment_std_only,test,15.8,0.2885906040268456,normal_vix,normal_extreme_sentiment,0.006288184430857588,0.008002078589804146,-0.0003490020814049327
2024-04-12,-0.0167714149664316,0.0007958448660413759,-0.017567259832472974,0.017567259832472974,0.0003086086180216184,ols,sentiment_std_only,test,14.91,0.291044776119403,normal_vix,normal_extreme_sentiment,0.0069714414726253175,0.00887143539823738,-0.0010322591231726613
2024-04-15,-0.0166151957420875,0.0013570542446212294,-0.017972249986708728,0.017972249986708728,0.0003230017695847519,ols,sentiment_std_only,test,17.31,0.2982456140350877,normal_vix,normal_extreme_sentiment,0.007248315027042917,0.00933387744679487,-0.0013091326775902614
2024-04-16,0.0003856568988434,0.000898291393987909,-0.000512634495144509,0.000512634495144509,2.6279412561206566e-07,ols,sentiment_std_only,test,19.23,0.2983870967741935,normal_vix,normal_extreme_sentiment,0.00684331371104519,0.009133756706978208,-0.0017653974431024392
2024-04-17,-0.0124999082625738,0.001096179936007854,-0.013596088198581654,0.013596088198581654,0.00018485361430361133,ols,sentiment_std_only,test,18.4,0.263803680981595,normal_vix,normal_extreme_sentiment,0.007438021824901183,0.009618906627332589,-0.0025302981491046104
2024-04-18,-0.0056930212173327,0.0009715770752986683,-0.006664598292631368,0.006664598292631368,4.441687040214494e-05,ols,sentiment_std_only,test,18.21,0.3227513227513227,normal_vix,normal_extreme_sentiment,0.007267608928396299,0.009469481854951802,-0.003367170874872633
2024-04-19,-0.0207175486665478,0.0009191908193117758,-0.021636739485859573,0.021636739485859573,0.0004681484955789548,ols,sentiment_std_only,test,18.0,0.2837837837837837,normal_vix,normal_extreme_sentiment,0.00817024959435761,0.01060359774047541,-0.004628204157497279
2024-04-22,0.0101167353005905,0.0010510405609226194,0.009065694739667882,0.009065694739667882,8.218682111284191e-05,ols,sentiment_std_only,test,18.71,0.2318840579710145,normal_vix,normal_extreme_sentiment,0.008596820381299705,0.01079496889272596,-0.0041482054704725865
2024-04-23,0.0150269457772641,0.000922635007473135,0.014104310769790965,0.014104310769790965,0.00019893158229084142,ols,sentiment_std_only,test,16.94,0.2967741935483871,normal_vix,normal_extreme_sentiment,0.009081218662441357,0.011202799975301275,-0.0032221726746351417
2024-04-24,0.0031618775370906,0.0006247957638435094,0.0025370817732470905,0.0025370817732470905,6.436783924142601e-06,ols,sentiment_std_only,test,15.69,0.3411764705882353,normal_vix,normal_extreme_sentiment,0.008978233379212015,0.011169961671616694,-0.0028654792140810916
2024-04-25,-0.0055096373408347,0.000735482648575596,-0.006245119989410296,0.006245119989410296,3.900152368213206e-05,ols,sentiment_std_only,test,15.97,0.3453237410071942,normal_vix,normal_extreme_sentiment,0.009132137493206894,0.011234616750776093,-0.0033360870990272436
2024-04-26,0.0163765025791999,0.0005562508523156825,0.01582025172688422,0.01582025172688422,0.00025028036470198315,ols,sentiment_std_only,test,15.37,0.3357142857142857,normal_vix,normal_extreme_sentiment,0.009807051757154872,0.011766947580517795,-0.0024289761902867987
2024-04-29,0.0036291909296026,0.00047006187251349046,0.0031591290570891096,0.0031591290570891096,9.980096399344727e-06,ols,sentiment_std_only,test,15.03,0.375,normal_vix,normal_extreme_sentiment,0.009903529639776205,0.011784925451213622,-0.0023324983076654657
